leftAvgForce,leftImpulse,leftMaxForce,leftTorque,rightAvgForce,rightImpulse,rightMaxForce,rightTorque,ForceSymmetry,ImpulseSymmetry,cluster,injury_risk_rate
462.48024926436284,6116.051239638283,485.3016201959307,218.19140928786737,446.3822944701618,5825.653598342125,468.66314996232103,210.7093784853052,1.0396846170471588,1.0593560164757374,0,36.925395629238885
296.8835014344629,3079.934440559441,312.41581495427647,133.0356810112964,283.0251479289941,2857.21527972028,298.7614308768155,127.23764523937602,1.0534237779987892,1.0960106047380547,1,45.29316837009144
