sbuid,testDateUtc,metric,value,sbu_sport
112583150.0,2022-01-26T21:13:21.649Z,leftAvgForce,397.1666666666666,Baseball
112583150.0,2022-01-26T21:13:21.649Z,leftImpulse,3706.670000000001,Baseball
112583150.0,2022-01-26T21:13:21.649Z,leftMaxForce,406.25,Baseball
112583150.0,2022-01-26T21:13:21.649Z,leftTorque,173.671875,Baseball
112583150.0,2022-01-26T21:13:21.649Z,leftCalibration,0.0,Baseball
112583150.0,2022-01-26T21:13:21.649Z,rightAvgForce,348.3333333333333,Baseball
112583150.0,2022-01-26T21:13:21.649Z,rightImpulse,3643.385000000005,Baseball
112583150.0,2022-01-26T21:13:21.649Z,rightMaxForce,376.5,Baseball
112583150.0,2022-01-26T21:13:21.649Z,rightTorque,160.95375,Baseball
112583150.0,2022-01-26T21:13:21.649Z,rightCalibration,0.0,Baseball
112583150.0,2022-01-26T21:13:21.649Z,leftRepetitions,3.0,Baseball
112583150.0,2022-01-26T21:13:21.649Z,rightRepetitions,3.0,Baseball
112583150.0,2022-01-20T17:28:39.286Z,leftAvgForce,407.4166666666666,Baseball
112583150.0,2022-01-20T17:28:39.286Z,leftImpulse,3073.9450000000006,Baseball
112583150.0,2022-01-20T17:28:39.286Z,leftMaxForce,427.75,Baseball
112583150.0,2022-01-20T17:28:39.286Z,leftTorque,182.863125,Baseball
112583150.0,2022-01-20T17:28:39.286Z,leftCalibration,0.0,Baseball
112583150.0,2022-01-20T17:28:39.286Z,rightAvgForce,400.0,Baseball
112583150.0,2022-01-20T17:28:39.286Z,rightImpulse,2929.385,Baseball
112583150.0,2022-01-20T17:28:39.286Z,rightMaxForce,410.75,Baseball
112583150.0,2022-01-20T17:28:39.286Z,rightTorque,175.59562499999998,Baseball
112583150.0,2022-01-20T17:28:39.286Z,rightCalibration,0.0,Baseball
112583150.0,2022-01-20T17:28:39.286Z,leftRepetitions,3.0,Baseball
112583150.0,2022-01-20T17:28:39.286Z,rightRepetitions,3.0,Baseball
112583150.0,2022-02-11T21:19:29.340Z,leftAvgForce,314.0,Baseball
112583150.0,2022-02-11T21:19:29.340Z,leftImpulse,3357.330000000001,Baseball
112583150.0,2022-02-11T21:19:29.340Z,leftMaxForce,387.25,Baseball
112583150.0,2022-02-11T21:19:29.340Z,leftTorque,165.549375,Baseball
112583150.0,2022-02-11T21:19:29.340Z,leftCalibration,0.0,Baseball
112583150.0,2022-02-11T21:19:29.340Z,rightAvgForce,295.125,Baseball
112583150.0,2022-02-11T21:19:29.340Z,rightImpulse,3138.025,Baseball
112583150.0,2022-02-11T21:19:29.340Z,rightMaxForce,364.5,Baseball
112583150.0,2022-02-11T21:19:29.340Z,rightTorque,155.82375,Baseball
112583150.0,2022-02-11T21:19:29.340Z,rightCalibration,0.0,Baseball
112583150.0,2022-02-11T21:19:29.340Z,leftRepetitions,4.0,Baseball
112583150.0,2022-02-11T21:19:29.340Z,rightRepetitions,4.0,Baseball
112583150.0,2022-02-04T21:10:17.929Z,leftAvgForce,332.5,Baseball
112583150.0,2022-02-04T21:10:17.929Z,leftImpulse,3170.9550000000004,Baseball
112583150.0,2022-02-04T21:10:17.929Z,leftMaxForce,424.75,Baseball
112583150.0,2022-02-04T21:10:17.929Z,leftTorque,181.580625,Baseball
112583150.0,2022-02-04T21:10:17.929Z,leftCalibration,0.0,Baseball
112583150.0,2022-02-04T21:10:17.929Z,rightAvgForce,316.4375,Baseball
112583150.0,2022-02-04T21:10:17.929Z,rightImpulse,3190.1700000000005,Baseball
112583150.0,2022-02-04T21:10:17.929Z,rightMaxForce,400.0,Baseball
112583150.0,2022-02-04T21:10:17.929Z,rightTorque,171.0,Baseball
112583150.0,2022-02-04T21:10:17.929Z,rightCalibration,0.0,Baseball
112583150.0,2022-02-04T21:10:17.929Z,leftRepetitions,4.0,Baseball
112583150.0,2022-02-04T21:10:17.929Z,rightRepetitions,4.0,Baseball
112583150.0,2022-08-26T20:29:31.947Z,leftAvgForce,394.33333333333337,Baseball
112583150.0,2022-08-26T20:29:31.947Z,leftImpulse,3115.2350000000006,Baseball
