sbuid,testDateUtc,metric,value,sbu_sport
115681879.0,2024-01-26T20:17:29.187Z,leftRepetitions,3.0,Softball
115681879.0,2024-01-26T20:17:29.187Z,rightRepetitions,3.0,Softball
114531601.0,2022-08-26T21:13:33.818Z,leftAvgForce,254.3333333333333,Softball
114531601.0,2022-08-26T21:13:33.818Z,leftImpulse,2177.1449999999995,Softball
114531601.0,2022-08-26T21:13:33.818Z,leftMaxForce,261.0,Softball
114531601.0,2022-08-26T21:13:33.818Z,leftTorque,118.6245,Softball
114531601.0,2022-08-26T21:13:33.818Z,leftCalibration,0.0,Softball
114531601.0,2022-08-26T21:13:33.818Z,rightAvgForce,229.0,Softball
114531601.0,2022-08-26T21:13:33.818Z,rightImpulse,1526.5750000000005,Softball
114531601.0,2022-08-26T21:13:33.818Z,rightMaxForce,237.75,Softball
114531601.0,2022-08-26T21:13:33.818Z,rightTorque,108.057375,Softball
114531601.0,2022-08-26T21:13:33.818Z,rightCalibration,0.0,Softball
114531601.0,2022-08-26T21:13:33.818Z,leftRepetitions,3.0,Softball
114531601.0,2022-08-26T21:13:33.818Z,rightRepetitions,3.0,Softball
114531601.0,2022-09-14T21:50:14.916Z,leftAvgForce,243.0,Softball
114531601.0,2022-09-14T21:50:14.916Z,leftImpulse,2244.455000000001,Softball
114531601.0,2022-09-14T21:50:14.916Z,leftMaxForce,251.75,Softball
114531601.0,2022-09-14T21:50:14.916Z,leftTorque,114.420375,Softball
114531601.0,2022-09-14T21:50:14.916Z,leftCalibration,0.0,Softball
114531601.0,2022-09-14T21:50:14.916Z,rightAvgForce,216.66666666666663,Softball
114531601.0,2022-09-14T21:50:14.916Z,rightImpulse,1720.3099999999995,Softball
114531601.0,2022-09-14T21:50:14.916Z,rightMaxForce,221.0,Softball
114531601.0,2022-09-14T21:50:14.916Z,rightTorque,100.4445,Softball
114531601.0,2022-09-14T21:50:14.916Z,rightCalibration,0.0,Softball
114531601.0,2022-09-14T21:50:14.916Z,leftRepetitions,3.0,Softball
114531601.0,2022-09-14T21:50:14.916Z,rightRepetitions,3.0,Softball
114531601.0,2022-10-24T21:30:52.826Z,leftAvgForce,257.91666666666663,Softball
114531601.0,2022-10-24T21:30:52.826Z,leftImpulse,3303.294999999999,Softball
114531601.0,2022-10-24T21:30:52.826Z,leftMaxForce,267.25,Softball
114531601.0,2022-10-24T21:30:52.826Z,leftTorque,121.465125,Softball
114531601.0,2022-10-24T21:30:52.826Z,leftCalibration,0.0,Softball
