sbuid,testDateUtc,metric,value,sbu_sport
114759173.0,2022-08-30T14:33:19.342Z,leftAvgForce,191.0833333333333,Tennis
114759173.0,2022-08-30T14:33:19.342Z,leftImpulse,2151.040000000001,Tennis
114759173.0,2022-08-30T14:33:19.342Z,leftMaxForce,196.25,Tennis
114759173.0,2022-08-30T14:33:19.342Z,leftTorque,85.663125,Tennis
114759173.0,2022-08-30T14:33:19.342Z,leftCalibration,0.0,Tennis
114759173.0,2022-08-30T14:33:19.342Z,rightAvgForce,223.8333333333333,Tennis
114759173.0,2022-08-30T14:33:19.342Z,rightImpulse,2968.195,Tennis
114759173.0,2022-08-30T14:33:19.342Z,rightMaxForce,237.25,Tennis
114759173.0,2022-08-30T14:33:19.342Z,rightTorque,103.559625,Tennis
114759173.0,2022-08-30T14:33:19.342Z,rightCalibration,0.0,Tennis
114759173.0,2022-08-30T14:33:19.342Z,leftRepetitions,3.0,Tennis
114759173.0,2022-08-30T14:33:19.342Z,rightRepetitions,3.0,Tennis
114759173.0,2022-09-20T14:33:11.391Z,leftAvgForce,226.25,Tennis
114759173.0,2022-09-20T14:33:11.391Z,leftImpulse,2157.4250000000006,Tennis
114759173.0,2022-09-20T14:33:11.391Z,leftMaxForce,226.75,Tennis
114759173.0,2022-09-20T14:33:11.391Z,leftTorque,98.976375,Tennis
114759173.0,2022-09-20T14:33:11.391Z,leftCalibration,0.0,Tennis
114759173.0,2022-09-20T14:33:11.391Z,rightAvgForce,198.8333333333333,Tennis
114759173.0,2022-09-20T14:33:11.391Z,rightImpulse,1674.4099999999996,Tennis
114759173.0,2022-09-20T14:33:11.391Z,rightMaxForce,202.0,Tennis
114759173.0,2022-09-20T14:33:11.391Z,rightTorque,88.173,Tennis
114759173.0,2022-09-20T14:33:11.391Z,rightCalibration,0.0,Tennis
114759173.0,2022-09-20T14:33:11.391Z,leftRepetitions,3.0,Tennis
114759173.0,2022-09-20T14:33:11.391Z,rightRepetitions,3.0,Tennis
114759173.0,2022-10-25T14:25:37.164Z,leftAvgForce,278.66666666666663,Tennis
114759173.0,2022-10-25T14:25:37.164Z,leftImpulse,3603.6349999999984,Tennis
114759173.0,2022-10-25T14:25:37.164Z,leftMaxForce,292.75,Tennis
114759173.0,2022-10-25T14:25:37.164Z,leftTorque,127.785375,Tennis
114759173.0,2022-10-25T14:25:37.164Z,leftCalibration,0.0,Tennis
114759173.0,2022-10-25T14:25:37.164Z,rightAvgForce,262.75,Tennis
114759173.0,2022-10-25T14:25:37.164Z,rightImpulse,3483.755000000001,Tennis
114759173.0,2022-10-25T14:25:37.164Z,rightMaxForce,292.75,Tennis
114759173.0,2022-10-25T14:25:37.164Z,rightTorque,127.785375,Tennis
114759173.0,2022-10-25T14:25:37.164Z,rightCalibration,0.0,Tennis
114759173.0,2022-10-25T14:25:37.164Z,leftRepetitions,3.0,Tennis
114759173.0,2022-10-25T14:25:37.164Z,rightRepetitions,3.0,Tennis
114759173.0,2022-10-04T14:16:38.571Z,leftAvgForce,245.3333333333333,Tennis
114759173.0,2022-10-04T14:16:38.571Z,leftImpulse,2007.6050000000007,Tennis
114759173.0,2022-10-04T14:16:38.571Z,leftMaxForce,261.75,Tennis
114759173.0,2022-10-04T14:16:38.571Z,leftTorque,114.253875,Tennis
